Genome_name	Module_id	Module_name
ph6.txt	M00231	Octopine/nopaline transport system	K10018,K10019,K10020,K10021
ph65.txt	M00231	Octopine/nopaline transport system	K10018,K10019,K10020,K10021
ph7.txt	M00231	Octopine/nopaline transport system	K10018,K10019,K10020
ph4.txt	M00236	Putative polar amino acid transport system	K02030,K02029,K02028
ph45.txt	M00236	Putative polar amino acid transport system	
ph5.txt	M00236	Putative polar amino acid transport system	K02030,K02029,K02028
ph55.txt	M00236	Putative polar amino acid transport system	K02030,K02029,K02028
ph6.txt	M00236	Putative polar amino acid transport system	K02030,K02029,K02028
ph65.txt	M00236	Putative polar amino acid transport system	K02030,K02029,K02028
ph7.txt	M00236	Putative polar amino acid transport system	K02030,K02029,K02028
ph4.txt	M00237	Branched-chain amino acid transport system	K01999,K01997,K01998,K01995,K01996
ph45.txt	M00237	Branched-chain amino acid transport system	K01999,K01997
ph5.txt	M00237	Branched-chain amino acid transport system	K01999,K01997,K01998,K01995,K01996
ph55.txt	M00237	Branched-chain amino acid transport system	K01999,K01997,K01998,K01995,K01996
ph6.txt	M00237	Branched-chain amino acid transport system	K01999,K01997,K01998,K01995,K01996
ph65.txt	M00237	Branched-chain amino acid transport system	K01999,K01997,K01998,K01995,K01996
ph7.txt	M00237	Branched-chain amino acid transport system	K01999,K01997,K01998,K01995,K01996
ph4.txt	M00234	Cystine transport system	K02424,K10009,K10010
ph45.txt	M00234	Cystine transport system	
ph5.txt	M00234	Cystine transport system	K02424,K10009,K10010
ph55.txt	M00234	Cystine transport system	K02424,K10009,K10010
ph6.txt	M00234	Cystine transport system	K02424,K10009,K10010
ph65.txt	M00234	Cystine transport system	K02424,K10009,K10010
ph7.txt	M00234	Cystine transport system	K02424,K10009
ph4.txt	M00235	Arginine/ornithine transport system	
ph45.txt	M00235	Arginine/ornithine transport system	
ph5.txt	M00235	Arginine/ornithine transport system	
ph55.txt	M00235	Arginine/ornithine transport system	K10022,K10023,K10024
ph6.txt	M00235	Arginine/ornithine transport system	K10022,K10023,K10024
ph65.txt	M00235	Arginine/ornithine transport system	K10022,K10023,K10024
ph7.txt	M00235	Arginine/ornithine transport system	K10023
ph4.txt	M00786	Fumitremorgin alkaloid biosynthesis, tryptophan + proline => fumitremorgin C/A	
ph45.txt	M00786	Fumitremorgin alkaloid biosynthesis, tryptophan + proline => fumitremorgin C/A	
ph5.txt	M00786	Fumitremorgin alkaloid biosynthesis, tryptophan + proline => fumitremorgin C/A	
ph55.txt	M00786	Fumitremorgin alkaloid biosynthesis, tryptophan + proline => fumitremorgin C/A	
ph6.txt	M00786	Fumitremorgin alkaloid biosynthesis, tryptophan + proline => fumitremorgin C/A	
ph65.txt	M00786	Fumitremorgin alkaloid biosynthesis, tryptophan + proline => fumitremorgin C/A	
ph7.txt	M00786	Fumitremorgin alkaloid biosynthesis, tryptophan + proline => fumitremorgin C/A	
ph4.txt	M00787	Bacilysin biosynthesis, prephenate => bacilysin	
ph45.txt	M00787	Bacilysin biosynthesis, prephenate => bacilysin	
ph5.txt	M00787	Bacilysin biosynthesis, prephenate => bacilysin	
ph55.txt	M00787	Bacilysin biosynthesis, prephenate => bacilysin	
ph6.txt	M00787	Bacilysin biosynthesis, prephenate => bacilysin	
ph65.txt	M00787	Bacilysin biosynthesis, prephenate => bacilysin	
ph7.txt	M00787	Bacilysin biosynthesis, prephenate => bacilysin	
ph4.txt	M00784	Elloramycin biosynthesis, 8-demethyltetracenomycin C => elloramycin A	K19569
ph45.txt	M00784	Elloramycin biosynthesis, 8-demethyltetracenomycin C => elloramycin A	
ph5.txt	M00784	Elloramycin biosynthesis, 8-demethyltetracenomycin C => elloramycin A	K19569
ph55.txt	M00784	Elloramycin biosynthesis, 8-demethyltetracenomycin C => elloramycin A	K19569
ph6.txt	M00784	Elloramycin biosynthesis, 8-demethyltetracenomycin C => elloramycin A	K19569
ph65.txt	M00784	Elloramycin biosynthesis, 8-demethyltetracenomycin C => elloramycin A	K19569
ph7.txt	M00784	Elloramycin biosynthesis, 8-demethyltetracenomycin C => elloramycin A	K19569
ph4.txt	M00785	Cycloserine biosynthesis, arginine/serine => cycloserine	
ph45.txt	M00785	Cycloserine biosynthesis, arginine/serine => cycloserine	
ph5.txt	M00785	Cycloserine biosynthesis, arginine/serine => cycloserine	
ph55.txt	M00785	Cycloserine biosynthesis, arginine/serine => cycloserine	
ph6.txt	M00785	Cycloserine biosynthesis, arginine/serine => cycloserine	
ph65.txt	M00785	Cycloserine biosynthesis, arginine/serine => cycloserine	
ph7.txt	M00785	Cycloserine biosynthesis, arginine/serine => cycloserine	
ph4.txt	M00782	Mithramycin biosynthesis, 4-demethylpremithramycinone => mithramycin	
ph45.txt	M00782	Mithramycin biosynthesis, 4-demethylpremithramycinone => mithramycin	
ph5.txt	M00782	Mithramycin biosynthesis, 4-demethylpremithramycinone => mithramycin	
ph55.txt	M00782	Mithramycin biosynthesis, 4-demethylpremithramycinone => mithramycin	
ph6.txt	M00782	Mithramycin biosynthesis, 4-demethylpremithramycinone => mithramycin	
ph65.txt	M00782	Mithramycin biosynthesis, 4-demethylpremithramycinone => mithramycin	
ph7.txt	M00782	Mithramycin biosynthesis, 4-demethylpremithramycinone => mithramycin	
ph4.txt	M00783	Tetracenomycin C/8-demethyltetracenomycin C biosynthesis, tetracenomycin F2 => tetracenomycin C/8-demethyltetracenomycin C	
ph45.txt	M00783	Tetracenomycin C/8-demethyltetracenomycin C biosynthesis, tetracenomycin F2 => tetracenomycin C/8-demethyltetracenomycin C	
ph5.txt	M00783	Tetracenomycin C/8-demethyltetracenomycin C biosynthesis, tetracenomycin F2 => tetracenomycin C/8-demethyltetracenomycin C	
ph55.txt	M00783	Tetracenomycin C/8-demethyltetracenomycin C biosynthesis, tetracenomycin F2 => tetracenomycin C/8-demethyltetracenomycin C	
ph6.txt	M00783	Tetracenomycin C/8-demethyltetracenomycin C biosynthesis, tetracenomycin F2 => tetracenomycin C/8-demethyltetracenomycin C	
ph65.txt	M00783	Tetracenomycin C/8-demethyltetracenomycin C biosynthesis, tetracenomycin F2 => tetracenomycin C/8-demethyltetracenomycin C	
ph7.txt	M00783	Tetracenomycin C/8-demethyltetracenomycin C biosynthesis, tetracenomycin F2 => tetracenomycin C/8-demethyltetracenomycin C	
ph4.txt	M00780	Tetracycline/oxytetracycline biosynthesis, pretetramide => tetracycline/oxytetracycline	K14251,K14253
ph45.txt	M00780	Tetracycline/oxytetracycline biosynthesis, pretetramide => tetracycline/oxytetracycline	
ph5.txt	M00780	Tetracycline/oxytetracycline biosynthesis, pretetramide => tetracycline/oxytetracycline	
ph55.txt	M00780	Tetracycline/oxytetracycline biosynthesis, pretetramide => tetracycline/oxytetracycline	K14253
ph6.txt	M00780	Tetracycline/oxytetracycline biosynthesis, pretetramide => tetracycline/oxytetracycline	
ph65.txt	M00780	Tetracycline/oxytetracycline biosynthesis, pretetramide => tetracycline/oxytetracycline	
ph7.txt	M00780	Tetracycline/oxytetracycline biosynthesis, pretetramide => tetracycline/oxytetracycline	
ph4.txt	M00781	Nogalavinone/aklavinone biosynthesis, deoxynogalonate/deoxyaklanonate => nogalavinone/aklavinone	K15941
ph45.txt	M00781	Nogalavinone/aklavinone biosynthesis, deoxynogalonate/deoxyaklanonate => nogalavinone/aklavinone	
ph5.txt	M00781	Nogalavinone/aklavinone biosynthesis, deoxynogalonate/deoxyaklanonate => nogalavinone/aklavinone	K15941
ph55.txt	M00781	Nogalavinone/aklavinone biosynthesis, deoxynogalonate/deoxyaklanonate => nogalavinone/aklavinone	
ph6.txt	M00781	Nogalavinone/aklavinone biosynthesis, deoxynogalonate/deoxyaklanonate => nogalavinone/aklavinone	K15941
ph65.txt	M00781	Nogalavinone/aklavinone biosynthesis, deoxynogalonate/deoxyaklanonate => nogalavinone/aklavinone	K15941
ph7.txt	M00781	Nogalavinone/aklavinone biosynthesis, deoxynogalonate/deoxyaklanonate => nogalavinone/aklavinone	K15941
ph4.txt	M00788	Terpentecin biosynthesis, GGAP => terpentecin	
ph45.txt	M00788	Terpentecin biosynthesis, GGAP => terpentecin	
ph5.txt	M00788	Terpentecin biosynthesis, GGAP => terpentecin	
ph55.txt	M00788	Terpentecin biosynthesis, GGAP => terpentecin	
ph6.txt	M00788	Terpentecin biosynthesis, GGAP => terpentecin	
ph65.txt	M00788	Terpentecin biosynthesis, GGAP => terpentecin	
ph7.txt	M00788	Terpentecin biosynthesis, GGAP => terpentecin	
ph4.txt	M00789	Rebeccamycin biosynthesis, tryptophan => rebeccamycin	K14266
ph45.txt	M00789	Rebeccamycin biosynthesis, tryptophan => rebeccamycin	
ph5.txt	M00789	Rebeccamycin biosynthesis, tryptophan => rebeccamycin	K14266
ph55.txt	M00789	Rebeccamycin biosynthesis, tryptophan => rebeccamycin	K14266
ph6.txt	M00789	Rebeccamycin biosynthesis, tryptophan => rebeccamycin	K14266
ph65.txt	M00789	Rebeccamycin biosynthesis, tryptophan => rebeccamycin	K14266
ph7.txt	M00789	Rebeccamycin biosynthesis, tryptophan => rebeccamycin	K14266
ph4.txt	M00346	Formaldehyde assimilation, serine pathway	K00600,K00830,K00018,K11529,K01689,K01595,K00024,K08692,K14067,K08691
ph45.txt	M00346	Formaldehyde assimilation, serine pathway	
ph5.txt	M00346	Formaldehyde assimilation, serine pathway	K00600,K00830,K00018,K11529,K01689,K01595,K00024,K08692,K14067,K08691
ph55.txt	M00346	Formaldehyde assimilation, serine pathway	K00600,K00830,K00018,K11529,K01689,K01595,K00024,K08692,K14067,K08691
ph6.txt	M00346	Formaldehyde assimilation, serine pathway	K00600,K00830,K00018,K11529,K01689,K01595,K00024,K08692,K14067,K08691
ph65.txt	M00346	Formaldehyde assimilation, serine pathway	K00600,K00830,K00018,K11529,K01689,K01595,K00024,K08692,K14067,K08691
ph7.txt	M00346	Formaldehyde assimilation, serine pathway	K00600,K00830,K00018,K11529,K01689,K01595,K00024,K08692,K14067,K08691
ph4.txt	M00344	Formaldehyde assimilation, xylulose monophosphate pathway	K00863,K01624,K03841
ph45.txt	M00344	Formaldehyde assimilation, xylulose monophosphate pathway	
ph5.txt	M00344	Formaldehyde assimilation, xylulose monophosphate pathway	K00863,K01624,K03841
ph55.txt	M00344	Formaldehyde assimilation, xylulose monophosphate pathway	K00863,K01624,K03841
ph6.txt	M00344	Formaldehyde assimilation, xylulose monophosphate pathway	K00863,K01624,K03841
ph65.txt	M00344	Formaldehyde assimilation, xylulose monophosphate pathway	K00863,K01624,K03841
ph7.txt	M00344	Formaldehyde assimilation, xylulose monophosphate pathway	K00863,K01624,K03841
ph4.txt	M00345	Formaldehyde assimilation, ribulose monophosphate pathway	K08093,K08094,K13831,K00850,K16370,K01624
ph45.txt	M00345	Formaldehyde assimilation, ribulose monophosphate pathway	
ph5.txt	M00345	Formaldehyde assimilation, ribulose monophosphate pathway	K08093,K08094,K00850,K16370,K01624
ph55.txt	M00345	Formaldehyde assimilation, ribulose monophosphate pathway	K08093,K08094,K00850,K16370,K01624
ph6.txt	M00345	Formaldehyde assimilation, ribulose monophosphate pathway	K08093,K08094,K13831,K00850,K16370,K01624
ph65.txt	M00345	Formaldehyde assimilation, ribulose monophosphate pathway	K08093,K08094,K13831,K00850,K16370,K01624
ph7.txt	M00345	Formaldehyde assimilation, ribulose monophosphate pathway	K08093,K08094,K13831,K00850,K16370,K01624
ph4.txt	M00342	Bacterial proteasome	K03432,K03433,K13527,K13571
ph45.txt	M00342	Bacterial proteasome	
ph5.txt	M00342	Bacterial proteasome	K03432,K03433,K13527,K13571
ph55.txt	M00342	Bacterial proteasome	K03432,K03433,K13527,K13571
ph6.txt	M00342	Bacterial proteasome	K03432,K03433,K13527,K13571
ph65.txt	M00342	Bacterial proteasome	K03432,K03433,K13527,K13571
ph7.txt	M00342	Bacterial proteasome	K03432,K03433,K13527,K13571
ph4.txt	M00343	Archaeal proteasome	K03432,K03433
ph45.txt	M00343	Archaeal proteasome	
ph5.txt	M00343	Archaeal proteasome	K03432,K03433
ph55.txt	M00343	Archaeal proteasome	K03432,K03433
ph6.txt	M00343	Archaeal proteasome	K03432,K03433
ph65.txt	M00343	Archaeal proteasome	K03432,K03433
ph7.txt	M00343	Archaeal proteasome	K03432,K03433
ph4.txt	M00340	Proteasome, 20S core particle	K02732,K02734
ph45.txt	M00340	Proteasome, 20S core particle	
ph5.txt	M00340	Proteasome, 20S core particle	K02732,K02734,K02735
ph55.txt	M00340	Proteasome, 20S core particle	
ph6.txt	M00340	Proteasome, 20S core particle	
ph65.txt	M00340	Proteasome, 20S core particle	
ph7.txt	M00340	Proteasome, 20S core particle	
ph4.txt	M00341	Proteasome, 19S regulatory particle (PA700)	K03032,K03033,K03035,K03039
ph45.txt	M00341	Proteasome, 19S regulatory particle (PA700)	
ph5.txt	M00341	Proteasome, 19S regulatory particle (PA700)	K03028,K03032,K03033,K03035,K03039,K03029,K03030,K10881
ph55.txt	M00341	Proteasome, 19S regulatory particle (PA700)	K10881
ph6.txt	M00341	Proteasome, 19S regulatory particle (PA700)	K03033
ph65.txt	M00341	Proteasome, 19S regulatory particle (PA700)	
ph7.txt	M00341	Proteasome, 19S regulatory particle (PA700)	
ph4.txt	M00427	Nuclear pore complex	K14298,K14004,K14309,K12160
ph45.txt	M00427	Nuclear pore complex	
ph5.txt	M00427	Nuclear pore complex	K14298,K14004,K14301,K14309,K14312,K14315,K14319,K12160
ph55.txt	M00427	Nuclear pore complex	K14298,K14004,K12160
ph6.txt	M00427	Nuclear pore complex	K14298,K14004
ph65.txt	M00427	Nuclear pore complex	K14298,K14004
ph7.txt	M00427	Nuclear pore complex	K14298,K14004
ph4.txt	M00426	Survival motor neuron (SMN) complex	
ph45.txt	M00426	Survival motor neuron (SMN) complex	
ph5.txt	M00426	Survival motor neuron (SMN) complex	
ph55.txt	M00426	Survival motor neuron (SMN) complex	
ph6.txt	M00426	Survival motor neuron (SMN) complex	
ph65.txt	M00426	Survival motor neuron (SMN) complex	
ph7.txt	M00426	Survival motor neuron (SMN) complex	
ph4.txt	M00425	H/ACA ribonucleoprotein complex	K11130,K11131
ph45.txt	M00425	H/ACA ribonucleoprotein complex	
ph5.txt	M00425	H/ACA ribonucleoprotein complex	K11130,K11131
ph55.txt	M00425	H/ACA ribonucleoprotein complex	K11131
ph6.txt	M00425	H/ACA ribonucleoprotein complex	K11128,K11131
ph65.txt	M00425	H/ACA ribonucleoprotein complex	K11131
ph7.txt	M00425	H/ACA ribonucleoprotein complex	K11131
ph4.txt	M00424	Shelterin complex	K11109
ph45.txt	M00424	Shelterin complex	
ph5.txt	M00424	Shelterin complex	
ph55.txt	M00424	Shelterin complex	K11109
ph6.txt	M00424	Shelterin complex	
ph65.txt	M00424	Shelterin complex	
ph7.txt	M00424	Shelterin complex	
ph4.txt	M00423	Molybdate/tungstate transport system	K15495,K15496
ph45.txt	M00423	Molybdate/tungstate transport system	
ph5.txt	M00423	Molybdate/tungstate transport system	K15495,K15496
ph55.txt	M00423	Molybdate/tungstate transport system	K15495,K15496
ph6.txt	M00423	Molybdate/tungstate transport system	K15495,K15496,K15497
ph65.txt	M00423	Molybdate/tungstate transport system	K15495,K15496,K15497
ph7.txt	M00423	Molybdate/tungstate transport system	K15495,K15496,K15497
ph4.txt	M00422	Acetyl-CoA pathway, CO2 => acetyl-CoA	
ph45.txt	M00422	Acetyl-CoA pathway, CO2 => acetyl-CoA	
ph5.txt	M00422	Acetyl-CoA pathway, CO2 => acetyl-CoA	
ph55.txt	M00422	Acetyl-CoA pathway, CO2 => acetyl-CoA	
ph6.txt	M00422	Acetyl-CoA pathway, CO2 => acetyl-CoA	
ph65.txt	M00422	Acetyl-CoA pathway, CO2 => acetyl-CoA	
ph7.txt	M00422	Acetyl-CoA pathway, CO2 => acetyl-CoA	
ph4.txt	M00348	Glutathione transport system	K13889,K13890,K13891,K13892
ph45.txt	M00348	Glutathione transport system	
ph5.txt	M00348	Glutathione transport system	K13889,K13890,K13891,K13892
ph55.txt	M00348	Glutathione transport system	K13889,K13890,K13891,K13892
ph6.txt	M00348	Glutathione transport system	K13889,K13890,K13891,K13892
ph65.txt	M00348	Glutathione transport system	K13889,K13890,K13891,K13892
ph7.txt	M00348	Glutathione transport system	K13889,K13890,K13891,K13892
ph4.txt	M00349	Microcin C transport system	K13893,K13894,K13895,K13896
ph45.txt	M00349	Microcin C transport system	
ph5.txt	M00349	Microcin C transport system	K13893,K13894,K13895,K13896
ph55.txt	M00349	Microcin C transport system	K13893,K13894,K13895,K13896
ph6.txt	M00349	Microcin C transport system	K13893,K13894,K13895,K13896
ph65.txt	M00349	Microcin C transport system	K13893,K13894,K13895,K13896
ph7.txt	M00349	Microcin C transport system	K13893,K13894,K13895,K13896
ph4.txt	M00648	Multidrug resistance, efflux pump MdtABC	K07642,K07799,K07788,K07789
ph45.txt	M00648	Multidrug resistance, efflux pump MdtABC	
ph5.txt	M00648	Multidrug resistance, efflux pump MdtABC	K07642,K07664,K07799,K07788,K07789
ph55.txt	M00648	Multidrug resistance, efflux pump MdtABC	K07642,K07664,K07799,K07788,K07789
ph6.txt	M00648	Multidrug resistance, efflux pump MdtABC	K07642,K07664,K07799,K07788,K07789
ph65.txt	M00648	Multidrug resistance, efflux pump MdtABC	K07642,K07664,K07799,K07788,K07789
ph7.txt	M00648	Multidrug resistance, efflux pump MdtABC	K07642,K07664,K07799,K07788,K07789
ph4.txt	M00113	Jasmonic acid biosynthesis	K00232,K10527,K00632
ph45.txt	M00113	Jasmonic acid biosynthesis	
ph5.txt	M00113	Jasmonic acid biosynthesis	K00232,K10527,K00632
ph55.txt	M00113	Jasmonic acid biosynthesis	K00232,K10527,K00632
ph6.txt	M00113	Jasmonic acid biosynthesis	K00232,K10527,K00632
ph65.txt	M00113	Jasmonic acid biosynthesis	K00232,K10527,K00632
ph7.txt	M00113	Jasmonic acid biosynthesis	K00232,K10527,K00632
ph4.txt	M00383	ECV complex	K03871
ph45.txt	M00383	ECV complex	
ph5.txt	M00383	ECV complex	K03872,K03871
ph55.txt	M00383	ECV complex	K03871
ph6.txt	M00383	ECV complex	K03871
ph65.txt	M00383	ECV complex	K03871
ph7.txt	M00383	ECV complex	K03871
ph4.txt	M00522	SalK-SalR two-component regulatory system	
ph45.txt	M00522	SalK-SalR two-component regulatory system	
ph5.txt	M00522	SalK-SalR two-component regulatory system	
ph55.txt	M00522	SalK-SalR two-component regulatory system	
ph6.txt	M00522	SalK-SalR two-component regulatory system	
ph65.txt	M00522	SalK-SalR two-component regulatory system	K14989
ph7.txt	M00522	SalK-SalR two-component regulatory system	K14989
ph4.txt	M00523	RegB-RegA (redox response) two-component regulatory system	K15011,K15012
ph45.txt	M00523	RegB-RegA (redox response) two-component regulatory system	K15011
ph5.txt	M00523	RegB-RegA (redox response) two-component regulatory system	K15011,K15012
ph55.txt	M00523	RegB-RegA (redox response) two-component regulatory system	K15011,K15012
ph6.txt	M00523	RegB-RegA (redox response) two-component regulatory system	K15011,K15012
ph65.txt	M00523	RegB-RegA (redox response) two-component regulatory system	K15011,K15012
ph7.txt	M00523	RegB-RegA (redox response) two-component regulatory system	K15011,K15012
ph4.txt	M00520	ChvG-ChvI (acidity sensing) two-component regulatory system	K14980,K14981
ph45.txt	M00520	ChvG-ChvI (acidity sensing) two-component regulatory system	
ph5.txt	M00520	ChvG-ChvI (acidity sensing) two-component regulatory system	K14980,K14981
ph55.txt	M00520	ChvG-ChvI (acidity sensing) two-component regulatory system	K14980,K14981
ph6.txt	M00520	ChvG-ChvI (acidity sensing) two-component regulatory system	K14980,K14981
ph65.txt	M00520	ChvG-ChvI (acidity sensing) two-component regulatory system	K14980,K14981
ph7.txt	M00520	ChvG-ChvI (acidity sensing) two-component regulatory system	K14980,K14981
ph4.txt	M00521	CiaH-CiaR two-component regulatory system	K14982
ph45.txt	M00521	CiaH-CiaR two-component regulatory system	
ph5.txt	M00521	CiaH-CiaR two-component regulatory system	K14982
ph55.txt	M00521	CiaH-CiaR two-component regulatory system	K14982
ph6.txt	M00521	CiaH-CiaR two-component regulatory system	K14982
ph65.txt	M00521	CiaH-CiaR two-component regulatory system	K14982
ph7.txt	M00521	CiaH-CiaR two-component regulatory system	K14982
ph4.txt	M00526	Lysine biosynthesis, DAP dehydrogenase pathway, aspartate => lysine	K00928,K12524,K12526,K00133,K01714,K00215,K01586,K12526
ph45.txt	M00526	Lysine biosynthesis, DAP dehydrogenase pathway, aspartate => lysine	K01586
ph5.txt	M00526	Lysine biosynthesis, DAP dehydrogenase pathway, aspartate => lysine	K00928,K12524,K12526,K00133,K01714,K00215,K01586,K12526
ph55.txt	M00526	Lysine biosynthesis, DAP dehydrogenase pathway, aspartate => lysine	K00928,K12524,K12526,K00133,K01714,K00215,K03340,K01586,K12526
ph6.txt	M00526	Lysine biosynthesis, DAP dehydrogenase pathway, aspartate => lysine	K00928,K12524,K12526,K00133,K01714,K00215,K03340,K01586,K12526
